"","id","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Datum.Feiertag","Ferien"
"7733",1412015,2014-12-01,5,256.608163788753,7,-2,13,10,NA,NA,NA
"7734",1412025,2014-12-02,5,265.933688534948,8,-3,7,10,NA,NA,NA
"7735",1412035,2014-12-03,5,246.937134202885,7,0.625,10,10,NA,NA,NA
"7736",1412045,2014-12-04,5,251.03575101957,8,3.75,9,61,NA,NA,NA
"7737",1412055,2014-12-05,5,249.466067004435,7,2,7,61,NA,NA,NA
"7738",1412065,2014-12-06,5,291.61851167121,2,5.75,7,10,NA,NA,NA
"7739",1412075,2014-12-07,5,276.651944705429,7,4.875,12,61,NA,NA,NA
"7740",1412085,2014-12-08,5,235.384838232977,7,3.25,8,61,NA,NA,NA
"7741",1412095,2014-12-09,5,272.828962614376,8,2.125,9,45,NA,NA,NA
"7742",1412105,2014-12-10,5,269.416456604745,5,4.875,13,61,NA,NA,NA
"7743",1412115,2014-12-11,5,232.671537573173,7,4,12,95,NA,NA,NA
"7744",1412125,2014-12-12,5,173.922125269844,7,7.25,18,61,NA,NA,NA
"7745",1412135,2014-12-13,5,318.659955256217,5,4.75,10,61,NA,NA,NA
"7746",1412145,2014-12-14,5,310.473797597408,4,3.5,9,10,NA,NA,NA
"7747",1412155,2014-12-15,5,221.061393791211,7,4.75,11,61,NA,NA,NA
"7748",1412165,2014-12-16,5,289.654771100684,8,4.625,12,61,NA,NA,NA
"7749",1412175,2014-12-17,5,278.732408832816,7,3.625,10,61,NA,NA,NA
"7750",1412185,2014-12-18,5,271.097103833216,7,10,11,61,NA,NA,NA
"7751",1412195,2014-12-19,5,242.849725209084,5,8.125,15,61,NA,NA,NA
"7752",1412205,2014-12-20,5,178.07254058997,6,5.375,24,21,NA,NA,NA
"7753",1412215,2014-12-21,5,253.045516822484,6,6.625,14,21,NA,NA,NA
"7754",1412225,2014-12-22,5,230.826153750681,7,9.75,21,63,NA,NA,"Weihnachtsferien"
"7755",1412235,2014-12-23,5,224.558853830953,7,9.125,19,61,NA,NA,"Weihnachtsferien"
"7756",1412245,2014-12-24,5,268.806966002035,5,7.75,21,61,NA,NA,"Weihnachtsferien"
"7757",1412275,2014-12-27,5,286.92402318367,3,-0.25,8,NA,NA,NA,"Weihnachtsferien"
"7758",1412285,2014-12-28,5,226.105265011128,1,-0.5,7,0,NA,NA,"Weihnachtsferien"
"7759",1412295,2014-12-29,5,303.672763265607,5,0.75,10,0,NA,NA,"Weihnachtsferien"
"7760",1412305,2014-12-30,5,430.336976841889,7,5.25,9,21,NA,NA,"Weihnachtsferien"
"7761",1412315,2014-12-31,5,1879.46183076734,6,7.375,11,61,NA,NA,"Weihnachtsferien"
"7762",1501025,2015-01-02,5,300.829805798494,6,7.75,24,61,NA,NA,"Weihnachtsferien"
"7763",1501035,2015-01-03,5,277.833431786885,7,4.875,25,69,NA,NA,"Weihnachtsferien"
"7764",1501045,2015-01-04,5,337.565571891077,0,4.75,15,NA,NA,NA,"Weihnachtsferien"
"7765",1501055,2015-01-05,5,270.173731918039,8,5.875,8,20,NA,NA,"Weihnachtsferien"
"7766",1501065,2015-01-06,5,265.854860102674,8,3.625,8,10,NA,NA,"Weihnachtsferien"
"7767",1501075,2015-01-07,5,263.03524552906,6,5.75,10,61,NA,NA,NA
"7768",1501085,2015-01-08,5,230.866849428077,8,6.375,9,61,NA,NA,NA
"7769",1501095,2015-01-09,5,240.167564518219,6,7.5,25,63,NA,NA,NA
"7770",1501105,2015-01-10,5,304.334671385998,6,10,28,61,NA,NA,NA
"7771",1501115,2015-01-11,5,314.28252636958,5,4.25,23,61,NA,NA,NA
"7772",1501125,2015-01-12,5,183.019346130805,7,7.5,19,61,NA,NA,NA
"7773",1501135,2015-01-13,5,248.091361140205,7,7.75,14,61,NA,NA,NA
"7774",1501145,2015-01-14,5,235.49178387272,6,3.125,16,71,NA,NA,NA
"7775",1501155,2015-01-15,5,255.715603348889,7,6.75,14,61,NA,NA,NA
"7776",1501165,2015-01-16,5,294.576404705863,6,6.75,13,0,NA,NA,NA
"7777",1501175,2015-01-17,5,382.824611402643,1,4.25,12,21,NA,NA,NA
"7778",1501185,2015-01-18,5,325.12197864382,8,2,9,61,NA,NA,NA
"7779",1501195,2015-01-19,5,243.750686660054,7,1,5,71,NA,NA,NA
"7780",1501205,2015-01-20,5,309.385357960923,7,-0.375,4,77,NA,NA,NA
"7781",1501215,2015-01-21,5,271.986313846711,8,-1.125,4,10,NA,NA,NA
"7782",1501225,2015-01-22,5,299.101267021608,7,-1.375,3,49,NA,NA,NA
"7783",1501235,2015-01-23,5,275.460914012407,8,-1.25,5,20,NA,NA,NA
"7784",1501245,2015-01-24,5,376.785950449622,7,-0.5,10,71,NA,NA,NA
"7785",1501255,2015-01-25,5,432.111683660143,6,2.875,6,NA,NA,NA,NA
"7786",1501265,2015-01-26,5,214.316488368471,7,3.375,10,61,NA,NA,NA
"7787",1501275,2015-01-27,5,259.895021701426,2,4.875,13,NA,NA,NA,NA
"7788",1501285,2015-01-28,5,290.420362377553,7,4.875,17,61,NA,NA,NA
"7789",1501295,2015-01-29,5,298.873227773722,7,1.5,12,75,NA,NA,NA
"7790",1501305,2015-01-30,5,301.211380864112,7,1.125,6,NA,NA,NA,NA
"7791",1501315,2015-01-31,5,442.294446547651,7,-2.375,7,49,NA,NA,NA
"7792",1502015,2015-02-01,5,388.585353237256,7,-0.25,9,75,NA,NA,NA
"7793",1502025,2015-02-02,5,317.407641410708,6,1,10,22,NA,NA,NA
"7794",1502035,2015-02-03,5,289.847839834235,7,-1,10,77,NA,NA,NA
"7795",1502045,2015-02-04,5,294.315633387072,6,-1.875,9,0,NA,NA,NA
"7796",1502055,2015-02-05,5,297.882645346675,5,0.75,10,22,NA,NA,NA
"7797",1502065,2015-02-06,5,385.500566451671,2,-0.5,6,22,NA,NA,NA
"7798",1502075,2015-02-07,5,349.157579410765,7,4.125,18,20,NA,NA,NA
"7799",1502085,2015-02-08,5,470.166189255824,1,3.375,14,NA,NA,NA,NA
"7800",1502095,2015-02-09,5,258.736139221055,7,6.875,13,61,NA,NA,NA
"7801",1502105,2015-02-10,5,259.000724136407,7,7.625,11,NA,NA,NA,NA
"7802",1502115,2015-02-11,5,275.502444506022,8,4,5,NA,NA,NA,NA
"7803",1502125,2015-02-12,5,259.722071852511,8,2,4,10,NA,NA,NA
"7804",1502135,2015-02-13,5,315.198418349884,8,1.25,6,10,NA,NA,NA
"7805",1502145,2015-02-14,5,394.074973494992,7,1.625,9,28,NA,NA,NA
"7806",1502155,2015-02-15,5,360.747312180387,7,3.125,16,10,NA,NA,NA
"7807",1502165,2015-02-16,5,285.836214390694,8,2,9,10,NA,NA,NA
"7808",1502175,2015-02-17,5,305.542955060461,6,1.125,7,45,NA,NA,NA
"7809",1502185,2015-02-18,5,276.652206222818,3,5.5,12,10,NA,NA,NA
"7810",1502195,2015-02-19,5,321.730863755787,0,6.25,13,5,NA,NA,NA
"7811",1502205,2015-02-20,5,265.719910475798,8,3.875,11,71,NA,NA,NA
"7812",1502215,2015-02-21,5,276.812334391166,7,3.875,16,61,NA,NA,NA
"7813",1502225,2015-02-22,5,465.661982102677,5,5.25,13,0,NA,NA,NA
"7814",1502235,2015-02-23,5,209.048085196786,7,4.5,12,61,NA,NA,NA
"7815",1502245,2015-02-24,5,235.546367715921,7,5.625,12,61,NA,NA,NA
"7816",1502255,2015-02-25,5,248.748539126529,5,5.875,10,NA,NA,NA,NA
"7817",1502265,2015-02-26,5,203.846174479151,5,6.625,10,0,NA,NA,NA
"7818",1502275,2015-02-27,5,212.664119358187,7,4.5,9,61,NA,NA,NA
"7819",1502285,2015-02-28,5,298.020877734513,3,5.625,10,0,NA,NA,NA
"7820",1503015,2015-03-01,5,288.61976876178,7,6.75,15,61,NA,NA,NA
"7821",1503025,2015-03-02,5,186.087523297592,6,5.125,23,61,NA,NA,NA
"7822",1503035,2015-03-03,5,233.360645977411,6,5,14,61,NA,NA,NA
"7823",1503045,2015-03-04,5,227.526630558065,6,5,18,61,NA,NA,NA
"7824",1503055,2015-03-05,5,205.059139995828,7,6.625,14,NA,NA,NA,NA
"7825",1503065,2015-03-06,5,238.613238236779,7,8.125,12,20,NA,NA,NA
"7826",1503075,2015-03-07,5,262.806831079145,7,10.125,13,0,NA,NA,NA
"7827",1503085,2015-03-08,5,341.796143879394,0,14,12,NA,NA,NA,NA
"7828",1503095,2015-03-09,5,261.326829122549,4,8.375,6,NA,NA,NA,NA
"7829",1503105,2015-03-10,5,232.538394821195,3,9.5,13,10,NA,NA,NA
"7830",1503115,2015-03-11,5,223.970103711564,0,9.125,12,NA,NA,NA,NA
"7831",1503125,2015-03-12,5,210.491995601659,0,7.125,10,0,NA,NA,NA
"7832",1503135,2015-03-13,5,237.234063735022,6,4.875,15,NA,NA,NA,NA
"7833",1503145,2015-03-14,5,234.545964942322,7,5.125,15,NA,NA,NA,NA
"7834",1503155,2015-03-15,5,278.612403986462,7,5.75,13,21,NA,NA,NA
"7835",1503165,2015-03-16,5,252.212892372443,2,8.625,13,10,NA,NA,NA
"7836",1503175,2015-03-17,5,300.476490762008,1,10.75,11,5,NA,NA,NA
"7837",1503185,2015-03-18,5,319.376884998689,4,10.625,8,NA,NA,NA,NA
"7838",1503195,2015-03-19,5,271.632339767702,0,10.375,9,0,NA,NA,NA
"7839",1503205,2015-03-20,5,339.055856444566,7,5,9,45,NA,NA,NA
"7840",1503215,2015-03-21,5,330.021049430432,7,4.5,21,61,NA,NA,NA
"7841",1503225,2015-03-22,5,379.021922086074,0,4.375,8,NA,NA,NA,NA
"7842",1503235,2015-03-23,5,268.604981873421,0,7.75,12,NA,NA,NA,NA
"7843",1503245,2015-03-24,5,285.301446768427,6,7.875,6,0,NA,NA,NA
"7844",1503255,2015-03-25,5,313.737446087374,6,7.875,14,5,NA,NA,NA
"7845",1503265,2015-03-26,5,266.972587002293,7,7.125,9,0,NA,NA,NA
"7846",1503275,2015-03-27,5,293.189582126283,7,7,7,61,NA,NA,NA
"7847",1503285,2015-03-28,5,394.782309943371,7,8.5,10,NA,NA,NA,NA
"7848",1503295,2015-03-29,5,307.880143820129,7,8.25,12,61,NA,NA,NA
"7849",1503305,2015-03-30,5,260.7747623843,6,6.5,29,61,NA,NA,NA
"7850",1503315,2015-03-31,5,249.169849496114,7,6.375,35,61,NA,NA,NA
"7851",1504015,2015-04-01,5,319.186205355817,4,5,24,22,NA,NA,"Osterferien"
"7852",1504025,2015-04-02,5,406.353937532213,6,6.5,19,61,NA,NA,"Osterferien"
"7853",1504045,2015-04-04,5,495.482512843952,0,8.375,11,NA,NA,NA,"Osterferien"
"7854",1504055,2015-04-05,5,311.448562590211,3,8.625,11,NA,NA,NA,"Osterferien"
"7855",1504065,2015-04-06,5,293.886267424832,0,7.75,10,NA,NA,NA,"Osterferien"
"7856",1504075,2015-04-07,5,242.488202056041,7,7.75,14,61,NA,NA,"Osterferien"
"7857",1504085,2015-04-08,5,240.166760042682,2,12,11,NA,NA,NA,"Osterferien"
"7858",1504095,2015-04-09,5,271.062138387226,2,11.875,7,0,NA,NA,"Osterferien"
"7859",1504105,2015-04-10,5,273.777005049353,1,14.125,8,5,NA,NA,"Osterferien"
"7860",1504115,2015-04-11,5,279.734031972369,2,16.75,14,61,NA,NA,"Osterferien"
"7861",1504125,2015-04-12,5,256.220102827754,5,12.375,16,NA,NA,NA,"Osterferien"
"7862",1504135,2015-04-13,5,228.441056194565,4,8.875,21,61,NA,NA,"Osterferien"
"7863",1504145,2015-04-14,5,241.794663278364,7,10.75,17,61,NA,NA,"Osterferien"
"7864",1504155,2015-04-15,5,267.331795587064,0,15.5,19,5,NA,NA,"Osterferien"
"7865",1504165,2015-04-16,5,249.985817848774,6,9.375,16,21,NA,NA,"Osterferien"
"7866",1504175,2015-04-17,5,269.643570233699,0,10.5,15,NA,NA,NA,"Osterferien"
"7867",1504185,2015-04-18,5,273.308983958271,0,10.875,8,NA,NA,NA,NA
"7868",1504195,2015-04-19,5,248.936886432743,0,10.125,11,NA,NA,NA,NA
"7869",1504205,2015-04-20,5,216.398739415418,0,14.25,9,NA,NA,NA,NA
"7870",1504215,2015-04-21,5,236.929910073307,0,14.625,17,5,NA,NA,NA
"7871",1504225,2015-04-22,5,203.609195254356,0,12.125,7,NA,NA,NA,NA
"7872",1504235,2015-04-23,5,232.875408477088,1,13.625,12,NA,NA,NA,NA
"7873",1504245,2015-04-24,5,212.742403753359,2,13.875,9,20,NA,NA,NA
"7874",1504255,2015-04-25,5,247.902280079392,7,13.75,8,63,NA,NA,NA
"7875",1504265,2015-04-26,5,252.667352565897,8,7,11,61,NA,NA,NA
"7876",1504275,2015-04-27,5,197.564743508792,4,10.125,11,NA,NA,NA,NA
"7877",1504285,2015-04-28,5,213.195052497114,3,10.25,13,NA,NA,NA,NA
"7878",1504295,2015-04-29,5,250.927665410019,5,12.625,12,NA,NA,NA,NA
"7879",1504305,2015-04-30,5,303.34662044021,6,11.375,10,61,NA,NA,NA
"7880",1505025,2015-05-02,5,390.245200658863,3,11,12,0,NA,NA,NA
"7881",1505035,2015-05-03,5,273.752958375164,1,14.75,12,61,NA,NA,NA
"7882",1505045,2015-05-04,5,197.208560688196,5,15.875,13,21,NA,NA,NA
"7883",1505055,2015-05-05,5,198.684243279816,4,20,15,95,NA,NA,NA
"7884",1505065,2015-05-06,5,225.053574357765,3,17.125,11,21,NA,NA,NA
"7885",1505075,2015-05-07,5,211.802247435479,6,12,16,21,NA,NA,NA
"7886",1505085,2015-05-08,5,265.721536983155,2,11.5,11,NA,NA,NA,NA
"7887",1505095,2015-05-09,5,278.323409928638,7,13.5,14,61,NA,NA,NA
"7888",1505105,2015-05-10,5,319.454496491185,2,12.75,18,0,NA,NA,NA
"7889",1505115,2015-05-11,5,205.667346687899,0,19.75,11,NA,NA,NA,NA
"7890",1505125,2015-05-12,5,259.94167495408,7,14.625,14,63,NA,NA,NA
"7891",1505135,2015-05-13,5,246.372623277805,7,11.875,16,21,NA,NA,NA
"7892",1505145,2015-05-14,5,309.927036397582,7,11.25,10,20,NA,NA,NA
"7893",1505155,2015-05-15,5,292.967837715476,6,13.5,9,NA,NA,NA,"Pfingsten"
"7894",1505165,2015-05-16,5,329.998465824508,7,10.5,11,61,NA,NA,NA
"7895",1505175,2015-05-17,5,293.275532226017,3,12.625,17,21,NA,NA,NA
"7896",1505185,2015-05-18,5,225.832737314778,6,11.625,8,61,NA,NA,NA
"7897",1505195,2015-05-19,5,282.589418894077,6,10.125,11,63,NA,NA,NA
"7898",1505205,2015-05-20,5,219.800270156995,5,12.25,9,63,NA,NA,NA
"7899",1505215,2015-05-21,5,281.519362391549,6,12.625,10,61,NA,NA,NA
"7900",1505225,2015-05-22,5,263.214787734799,4,17,12,NA,NA,NA,NA
"7901",1505235,2015-05-23,5,336.087101364585,5,13.375,8,0,NA,NA,NA
"7902",1505245,2015-05-24,5,301.519589889275,2,14.375,8,NA,NA,NA,NA
"7903",1505255,2015-05-25,5,388.133249077524,7,11.75,10,61,NA,NA,NA
"7904",1505265,2015-05-26,5,220.472002758105,6,13,14,21,NA,NA,NA
"7905",1505275,2015-05-27,5,210.016061677086,7,12.625,13,61,NA,NA,NA
"7906",1505285,2015-05-28,5,267.45399550279,6,13.125,12,63,NA,NA,NA
"7907",1505295,2015-05-29,5,250.764288305739,6,14.625,8,61,NA,NA,NA
"7908",1505305,2015-05-30,5,278.950388727743,4,11.625,15,61,NA,NA,NA
"7909",1505315,2015-05-31,5,227.62624446804,7,14.5,10,61,NA,NA,NA
"7910",1506015,2015-06-01,5,275.002697730945,5,14.25,16,NA,NA,NA,NA
"7911",1506025,2015-06-02,5,247.548656142778,7,14.25,14,61,NA,NA,NA
"7912",1506035,2015-06-03,5,257.703580420418,6,15.25,18,21,NA,NA,NA
"7913",1506045,2015-06-04,5,250.238837010149,0,16.375,9,0,NA,NA,NA
"7914",1506055,2015-06-05,5,275.492979753843,0,22.625,9,NA,NA,NA,NA
"7915",1506065,2015-06-06,5,279.003577524238,3,18.5,19,10,NA,NA,NA
"7916",1506075,2015-06-07,5,377.303279079248,4,16.625,15,NA,NA,NA,NA
"7917",1506085,2015-06-08,5,304.658991750827,6,14.375,12,NA,NA,NA,NA
"7918",1506095,2015-06-09,5,264.199647754648,3,15.25,8,NA,NA,NA,NA
"7919",1506105,2015-06-10,5,245.462484326112,0,18,7,NA,NA,NA,NA
"7920",1506115,2015-06-11,5,223.06624282412,1,16,10,NA,NA,NA,NA
"7921",1506125,2015-06-12,5,278.611793604903,0,20.25,10,NA,NA,NA,NA
"7922",1506135,2015-06-13,5,238.309203727899,6,21.875,12,61,NA,NA,NA
"7923",1506145,2015-06-14,5,308.096883557457,7,14.375,12,NA,NA,NA,NA
"7924",1506155,2015-06-15,5,289.287204370205,8,13.625,11,21,NA,NA,NA
"7925",1506165,2015-06-16,5,249.827665172029,7,13.625,14,NA,NA,NA,NA
"7926",1506175,2015-06-17,5,260.357543159185,7,16.5,9,61,NA,NA,NA
"7927",1506185,2015-06-18,5,269.272420702957,7,13.25,13,61,NA,NA,NA
"7928",1506195,2015-06-19,5,271.496146564196,7,14.25,14,61,NA,NA,NA
"7929",1506205,2015-06-20,5,280.186941692026,5,17.125,13,NA,1,NA,NA
"7930",1506215,2015-06-21,5,235.514638799317,6,15.75,6,NA,1,NA,NA
"7931",1506225,2015-06-22,5,254.862522218275,5,13.5,8,61,1,NA,NA
"7932",1506235,2015-06-23,5,270.726957416684,5,16.5,10,21,1,NA,NA
"7933",1506245,2015-06-24,5,300.990362700812,8,12.625,14,61,1,NA,NA
"7934",1506255,2015-06-25,5,271.335895693763,6,17.125,8,21,1,NA,NA
"7935",1506265,2015-06-26,5,304.239937730854,7,19.25,5,61,1,NA,NA
"7936",1506275,2015-06-27,5,428.433111120672,7,19.375,16,61,1,NA,NA
"7937",1506285,2015-06-28,5,309.491842337963,2,19.875,10,NA,1,NA,NA
"7938",1506295,2015-06-29,5,304.800400892429,3,21.5,12,NA,NA,NA,NA
"7939",1506305,2015-06-30,5,289.298377908159,3,20.25,9,NA,NA,NA,NA
"7940",1507015,2015-07-01,5,216.683347382259,0,23.125,13,NA,NA,NA,NA
"7941",1507025,2015-07-02,5,207.500950654484,0,27.375,12,NA,NA,NA,NA
"7942",1507035,2015-07-03,5,294.970876106508,1,25.625,10,NA,NA,NA,NA
"7943",1507045,2015-07-04,5,315.830779238922,0,26.5,10,NA,NA,NA,NA
"7944",1507055,2015-07-05,5,308.145249811727,4,25.25,9,21,NA,NA,NA
"7945",1507065,2015-07-06,5,252.941627806535,3,19.875,16,NA,NA,NA,NA
"7946",1507075,2015-07-07,5,248.53982558714,4,24.75,9,61,NA,NA,NA
"7947",1507085,2015-07-08,5,299.243550702973,6,16.625,16,63,NA,NA,NA
"7948",1507095,2015-07-09,5,281.697843843677,6,14.375,24,61,NA,NA,NA
"7949",1507105,2015-07-10,5,296.230038738281,3,16.125,18,21,NA,NA,NA
"7950",1507115,2015-07-11,5,278.282264047648,6,17.75,9,21,NA,NA,NA
"7951",1507125,2015-07-12,5,262.303945351064,7,19.25,12,61,NA,NA,NA
"7952",1507135,2015-07-13,5,260.211558815196,6,19.375,11,NA,NA,NA,NA
"7953",1507145,2015-07-14,5,256.913088405191,3,19.625,9,0,NA,NA,NA
"7954",1507155,2015-07-15,5,305.043050526266,3,20.125,14,NA,NA,NA,NA
"7955",1507165,2015-07-16,5,214.084788068538,4,18.75,7,NA,NA,NA,NA
"7956",1507175,2015-07-17,5,235.351081587218,4,23.25,12,21,NA,NA,NA
"7957",1507185,2015-07-18,5,274.337912432376,2,20.875,16,NA,NA,NA,NA
"7958",1507195,2015-07-19,5,366.640210113571,7,14.5,5,63,NA,NA,NA
"7959",1507205,2015-07-20,5,243.511157551047,6,18.375,12,20,NA,NA,"Sommerferien"
"7960",1507215,2015-07-21,5,300.049805092917,3,21.375,16,0,NA,NA,"Sommerferien"
"7961",1507225,2015-07-22,5,268.939645752758,2,23.75,12,0,NA,NA,"Sommerferien"
"7962",1507235,2015-07-23,5,261.951424968471,5,18.375,12,61,NA,NA,"Sommerferien"
"7963",1507245,2015-07-24,5,332.284651666931,7,19.375,10,NA,NA,NA,"Sommerferien"
"7964",1507255,2015-07-25,5,254.280510145513,6,20,10,95,NA,NA,"Sommerferien"
"7965",1507265,2015-07-26,5,372.811026662913,5,16.75,19,61,NA,NA,"Sommerferien"
"7966",1507275,2015-07-27,5,294.634099970476,7,15.875,8,61,NA,NA,"Sommerferien"
"7967",1507285,2015-07-28,5,343.727054343196,7,17.375,15,63,NA,NA,"Sommerferien"
"7968",1507295,2015-07-29,5,392.988955408933,5,14.875,12,61,NA,NA,"Sommerferien"
"7969",1507305,2015-07-30,5,320.141775558388,7,14,16,61,NA,NA,"Sommerferien"
"7970",1507315,2015-07-31,5,337.099137665563,7,15.875,15,NA,NA,NA,"Sommerferien"
"7971",1508015,2015-08-01,5,325.032374764974,0,17.625,12,NA,NA,NA,"Sommerferien"
"7972",1508025,2015-08-02,5,313.031624705495,0,21.5,8,NA,NA,NA,"Sommerferien"
"7973",1508035,2015-08-03,5,278.341445348085,0,26,7,NA,NA,NA,"Sommerferien"
"7974",1508045,2015-08-04,5,309.251750426175,2,26.5,15,61,NA,NA,"Sommerferien"
"7975",1508055,2015-08-05,5,301.947104892243,2,21.75,8,21,NA,NA,"Sommerferien"
"7976",1508065,2015-08-06,5,307.464976007498,1,27.625,6,NA,NA,NA,"Sommerferien"
"7977",1508075,2015-08-07,5,328.525075362716,4,20,9,63,NA,NA,"Sommerferien"
"7978",1508085,2015-08-08,5,419.863249187707,6,19.125,10,NA,NA,NA,"Sommerferien"
"7979",1508095,2015-08-09,5,381.295172610081,0,21,10,NA,NA,NA,"Sommerferien"
"7980",1508105,2015-08-10,5,310.788118274661,3,22.5,8,21,NA,NA,"Sommerferien"
"7981",1508115,2015-08-11,5,270.359419222473,4,22.125,7,NA,NA,NA,"Sommerferien"
"7982",1508125,2015-08-12,5,376.975331769286,5,19.125,9,21,NA,NA,"Sommerferien"
"7983",1508135,2015-08-13,5,325.869900482332,0,20.75,13,0,NA,NA,"Sommerferien"
"7984",1508145,2015-08-14,5,302.288607115029,4,24,14,NA,NA,NA,"Sommerferien"
"7985",1508155,2015-08-15,5,400.83114144403,7,20.875,8,61,NA,NA,"Sommerferien"
"7986",1508165,2015-08-16,5,295.759264675703,6,21.5,10,0,NA,NA,"Sommerferien"
"7987",1508175,2015-08-17,5,326.240478613795,7,19.375,14,61,NA,NA,"Sommerferien"
"7988",1508185,2015-08-18,5,322.838608950023,7,19.25,13,21,NA,NA,"Sommerferien"
"7989",1508195,2015-08-19,5,320.008480715538,3,19.625,8,5,NA,NA,"Sommerferien"
"7990",1508205,2015-08-20,5,336.15365965175,1,20.375,8,10,NA,NA,"Sommerferien"
"7991",1508215,2015-08-21,5,343.654461267513,1,22.875,7,0,NA,NA,"Sommerferien"
"7992",1508225,2015-08-22,5,356.45634430368,0,23.5,12,NA,NA,NA,"Sommerferien"
"7993",1508235,2015-08-23,5,406.293445886681,0,21.625,18,0,NA,NA,"Sommerferien"
"7994",1508245,2015-08-24,5,287.381087820119,6,20.75,8,NA,NA,NA,"Sommerferien"
"7995",1508255,2015-08-25,5,324.423739102114,6,17.75,12,21,NA,NA,"Sommerferien"
"7996",1508265,2015-08-26,5,318.973552484698,5,22.125,9,NA,NA,NA,"Sommerferien"
"7997",1508275,2015-08-27,5,302.491389703597,6,18.125,12,61,NA,NA,"Sommerferien"
"7998",1508285,2015-08-28,5,328.768757736105,2,19.625,11,20,NA,NA,"Sommerferien"
"7999",1508295,2015-08-29,5,293.459745116119,4,20.125,6,NA,NA,NA,"Sommerferien"
"8000",1508305,2015-08-30,5,317.857054367892,5,19.375,10,21,NA,NA,NA
"8001",1508315,2015-08-31,5,196.31055630725,3,21.875,8,65,NA,NA,NA
"8002",1509015,2015-09-01,5,296.009442328884,8,17.625,12,61,NA,NA,NA
"8003",1509025,2015-09-02,5,287.10102163343,5,17,13,21,NA,NA,NA
"8004",1509035,2015-09-03,5,256.826920421219,3,17.75,8,NA,NA,NA,NA
"8005",1509045,2015-09-04,5,331.585851212094,7,15.625,10,61,NA,NA,NA
"8006",1509055,2015-09-05,5,422.506310537134,5,14.125,20,61,NA,NA,NA
"8007",1509065,2015-09-06,5,306.134556055382,5,17,18,NA,NA,NA,NA
"8008",1509075,2015-09-07,5,259.606631742264,0,17.25,12,NA,NA,NA,NA
"8009",1509085,2015-09-08,5,290.365271054862,2,17.5,9,0,NA,NA,NA
"8010",1509095,2015-09-09,5,283.205964937396,1,16.875,10,NA,NA,NA,NA
"8011",1509105,2015-09-10,5,268.218856479745,1,17.625,14,NA,NA,NA,NA
"8012",1509115,2015-09-11,5,313.184481077626,7,15,12,61,NA,NA,NA
"8013",1509125,2015-09-12,5,291.384483107582,5,18.5,8,NA,NA,NA,NA
"8014",1509135,2015-09-13,5,317.027305488424,6,18.5,5,20,NA,NA,NA
"8015",1509145,2015-09-14,5,268.547450934084,7,17.625,6,63,NA,NA,NA
"8016",1509155,2015-09-15,5,273.980818786363,4,13.875,10,95,NA,NA,NA
"8017",1509165,2015-09-16,5,289.262509645385,7,15.25,6,61,NA,NA,NA
"8018",1509175,2015-09-17,5,244.38437926166,6,18,12,61,NA,NA,NA
"8019",1509185,2015-09-18,5,320.346264402261,5,17.25,10,0,NA,NA,NA
"8020",1509195,2015-09-19,5,428.872661572212,7,15.25,7,61,NA,NA,NA
"8021",1509205,2015-09-20,5,312.290301376533,3,15.625,15,21,NA,NA,NA
"8022",1509215,2015-09-21,5,253.439662740014,7,13.375,6,61,NA,NA,NA
"8023",1509225,2015-09-22,5,203.366891249052,7,14.25,7,61,NA,NA,NA
"8024",1509235,2015-09-23,5,275.543754197184,7,14,5,20,NA,NA,NA
"8025",1509245,2015-09-24,5,213.812725299209,3,16,11,0,NA,NA,NA
"8026",1509255,2015-09-25,5,278.025761115064,4,14.875,8,61,NA,NA,NA
"8027",1509265,2015-09-26,5,259.479539645314,4,15.25,7,21,NA,NA,NA
"8028",1509275,2015-09-27,5,282.790580820186,1,15.25,8,NA,NA,NA,NA
"8029",1509285,2015-09-28,5,248.782545827885,2,14.625,7,0,NA,NA,NA
"8030",1509295,2015-09-29,5,243.885310409177,2,15.625,9,0,NA,NA,NA
"8031",1509305,2015-09-30,5,237.220772688072,0,15.375,6,0,NA,NA,NA
"8032",1510015,2015-10-01,5,222.946056290178,1,14.75,9,0,NA,NA,NA
"8033",1510025,2015-10-02,5,240.119361604335,2,15.375,7,10,NA,NA,NA
"8034",1510035,2015-10-03,5,295.846113974453,2,14.375,9,0,NA,NA,NA
"8035",1510045,2015-10-04,5,315.602900601372,6,15.625,7,45,NA,NA,NA
"8036",1510055,2015-10-05,5,327.12246547276,0,16.5,5,10,NA,NA,NA
"8037",1510065,2015-10-06,5,262.096918376241,7,14.875,14,10,NA,NA,NA
"8038",1510075,2015-10-07,5,266.700728724313,8,13,7,63,NA,NA,NA
"8039",1510085,2015-10-08,5,279.232059857983,7,11.875,5,10,NA,NA,NA
"8040",1510095,2015-10-09,5,347.187545236976,7,11.125,7,21,NA,NA,NA
"8041",1510105,2015-10-10,5,308.712885369114,1,9.75,14,0,NA,NA,NA
"8042",1510115,2015-10-11,5,331.335033797055,0,10.25,13,5,NA,NA,NA
"8043",1510125,2015-10-12,5,269.147103600176,0,8.625,12,5,NA,NA,NA
"8044",1510135,2015-10-13,5,272.220923076483,7,7.75,10,61,NA,NA,NA
"8045",1510145,2015-10-14,5,263.746738771341,7,9,11,61,NA,NA,NA
